Option_Name,Asset_Class,Name,Currency,Security_Identifier,Dollar_Value,Weighting_Percentage,Listing_Status,Management_Type,Super_Fund,Weighting_Percentage_Clean,Domain,Parsed_Name,Sector,Description
High Growth,Equity,Vermont Aus Holdco Pty Ltd,,,,,Unlisted,Internally,AustralianSuper,,,,,
High Growth,Equity,Virtual Communities Pty Ltd,,,,,Unlisted,Internally,AustralianSuper,,,,,
High Growth,Equity,Vista Equity Partners,,,101983652.0,0.26,Unlisted,Externally,AustralianSuper,0.2468303733281552,,,,
High Growth,Equity,"Weathergage Capital, Llc",,,5958533.0,0.02,Unlisted,Externally,AustralianSuper,0.0144213988814416,,,,
High Growth,Infrastructure,Westconnex,,,,,Unlisted,Internally,AustralianSuper,,,,,
High Growth,Property,Wiri NZ,,,,,Unlisted,Internally,AustralianSuper,,,,,
High Growth,Property,Wollert,,,,,Unlisted,Internally,AustralianSuper,,,,,
High Growth,Equity,"Zero2Ipo China Fund Ii, L.P.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Zaxby’S Spe Franchisor Llc,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Xactly Corp.,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Wynnchurch,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Wrench Group Llc,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Property,"World Square Shopping Centre, Sydney",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Property,Woodgrove,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Property,Wollert,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Property,Wiri NZ,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Wirb-Copernicus Group, Inc.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Property,"Wintergarden Shopping Centre, Brisbane",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Property,"Wintergarden Hilton Hotel, Brisbane",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Property,Westpoint,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Property,"Westfield Doncaster Shopping Centre, Doncaster",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Infrastructure,Westconnex,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Wesco International, Inc.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Property,Werribee,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Wellsky Corp.,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Property,"Waurn Ponds Shopping Centre, Waurn Ponds",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Property,Watergardens,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Property,"Walton Street Mexico Fund I, LP",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Property,"Wagga Wagga Marketplace, Wagga Wagga",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Visual Comfort & Co.,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Visma As,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Virtus Health, Ltd.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Virtual Communities Pty Ltd,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Village Roadshow, Ltd.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Viking River Cruises, Inc.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Vesco Foods,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Vermont Aus Holdco Pty Ltd,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Vepf Viii Spv I, L.P.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Ventora Group Pty Ltd,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Venrock Healthcare Capital Partners, L.P.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Venrock Associates V, L.P.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Vencap International,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Vencap 12, Ltd.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Vencap 11 Limited,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Vencap 10 Us Class Limited,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Vencap 10 Euro Class, Ltd.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Infrastructure,Vantage EMEA Data Centers,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Property,Valad ( BREP Diversified Portfolio #1),,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Us Sports Camps, Inc.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Us Lbm Holdings Llc,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Untitled Spreadsheet Pty Ltd,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Property,"UNSW Health Translation Hub, Randwick",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Unsloth Ai, Inc.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Ubase, Inc.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"U.S. Venture Partners X, L.P.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Tugboat Ventures Ii, L.P.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Trumid Financial Llc,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Property,"True North High Yield Investment Fund II, LLLC",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Troon Golf Llc,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Triplelift, Inc.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Trilingual Pty Ltd,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Treefrog Therapeutics Sas,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Infrastructure,Transurban Queensland,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Infrastructure,Transurban Chesapeake,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Tpg,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Towngas Smart Energy Co., Ltd.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Property,"The Victor Building, Washington",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Property,"The Strand Arcade, Melbourne",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Property,"The Barrington, Parramatta",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Thatgamecompany, Inc.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Th Lee,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Tanium, Inc.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Ta Atlantic And Pacific Vi, L.P.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Property,Synergy,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Infrastructure,Sydney Airport,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Sv Life Sciences Fund V, L.P.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Sunrise Medical (Us) Llc,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Property,Summit at Kemps Creek,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Subway Group,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Infrastructure,Stonepeak,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Stepping Stones Healthcare Services Llc,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Property,Starwood Global Opportunity Fund VIII,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Startmate Continuity Fund,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Stafford Capital Partners,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Ssg.Com Corp.,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Square Peg Capital,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Sporta Technologies Pvt. Ltd.,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Spice Ai, Inc.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Spaceduck Pty Ltd,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Property,"Southgate Shopping Centre, Sylvania",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Property,"Southgate Centre, Southbank",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Sonatype, Inc.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Solenis Llc,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Soham, Inc.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Snow Phipps Group,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Slate 1 Trust,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Sk Rent-A-Car Co., Ltd.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Silver Lake,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Shinhan Financial Group Co., Ltd.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Shade Store Llc, The",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Servicetitan, Inc.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Servicemaster Opco Holdings Llc,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Serveone Co., Ltd.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Securonix, Inc.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Scottish Pacific Business Finance Pty Ltd,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Property,"Scoresby Industry Park, Scoresby",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Property,SCJREP IV Fund,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Sauce Labs, Inc.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Salsify, Inc.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,S2Search Australia Pty Ltd,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Roc Capital Pty Limited,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Property,Robina Town Centre,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Property,"Richmond Marketplace, Richmond",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Reliance Jio Infocomm, Ltd.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Redpoint Ventures Iv, L.P.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Redactive Software Pty Ltd,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Ramkhamhaeng Hospital Public Co., Ltd.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Infrastructure,Quinbrook,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Property,Quadron Business Park,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Qic Private Capital,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Pushpay Holdings, Ltd.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Pure Gym, Ltd.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Pt Vidio Dot Com,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Pt Holdings Llc,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Project44, Inc.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Press Ganey Associates Llc,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Powerschool Holdings, Inc.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Property,Portlink Logistic Estate,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Pomona Capital,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Plaza Premium Lounge Management, Ltd.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Platinum Equity,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Planview, Inc.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Infrastructure,Perth Airport Property Fund (PAPF),,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Infrastructure,Perth Airport,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Perpetual,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Perkinelmer Topco, L.P. And Perkinelmer Topco Gp, L.L.C.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Property,Pellicano Trusts,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Peepul Capital Fund Iii Llc,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Infrastructure,Peel Ports,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Pediatric Associates Holding Co. Llc,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Property,"Parklands Estate, Rydalmere",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Parfums De Coeur, Ltd.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Pantheon Ventures,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Infrastructure,Palisade Investment Partners Limited,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Pace Analytical Services Llc,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Other Assets,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Orbimed Private Investments Iv, L.P.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Orbimed Asia Partners, L.P.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Opto Biosystems, Ltd.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Omnia Partners Llc,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Oak Hill Capital,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Oak Hill,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Infrastructure,NSW Ports,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Nothing Bundt Franchising Llc,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Northgate Capital,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Nintex Global, Ltd.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Infrastructure,NIIF,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Newfit Dallas, Ltd.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,New Mountain Capital,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"New Enterprise Associates Xi, L.P.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"New Enterprise Associates X, L.P.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"New Enterprise Associates 13, L.P.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Navitas Pty Ltd,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Mshc, Inc.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Infrastructure,Morgan Stanley,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,More Good Days Pty Ltd,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Property,Moorebank Logistics Estate,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Montreux Equity Partners,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Model N, Inc.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Mindbody, Inc.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Milan Laser Corp. Llc,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Property,"Midtown Plaza, Melbourne",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Property,"Metroplex Westgate, Wacol",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Mesirow Financial,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Property,Merrifield City,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Property,"Melbourne's GPO, Melbourne",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,M-Daq Pte Ltd,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Mbo Capital 3,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Maveron Equity Partners Iv, L.P.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Property,Mascot Industrial,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Market Track Llc,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Mariner Llc,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Marathon Asset Management, Lp",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Maples Investments Ii, L.P.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Property,Manyata,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Magnum Transaction Sub Llc,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Magicbrief Pty Ltd,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Infrastructure,Macquarie Infrastructure,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Lock&Lock Co., Ltd.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Local Carbon Pty Ltd,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Lifestance Health Group, Inc.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Life Time Group Holdings, Inc.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Leonardo Interactive Pty Ltd,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Leonard Green & Partners,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Property,Lend Lease,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Property,Lend Lease,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Property,Lend Lease,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Property,Lend Lease,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Learneo, Inc.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Lava,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Laurent Bakery Pty Ltd,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Lakeshore Learning Materials Llc,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"L Capital Asia Ii, L.P.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,L Capital Asia,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,L Capital 3,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Kps Capital Partners, L.P.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Knowbe4, Inc.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Infrastructure,KKR,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Property,Kingswood,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Property,Kings Cross Estate,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Kimia Pty Ltd,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Kiki,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Keytone Ventures, L.P.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Kelso Investment Associates Viii, L.P.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Property,"Kawana Shopping Centre, 119 Point Cartwright Dr, Buddina QLD",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Kaseya, Ltd.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Kajabi Llc,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Juno,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Jobkorea Llc,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Jamf Holding Corp.,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Property,ISPT,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Island Hospital Sdn Bhd,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Inventia Healthcare, Ltd.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Intrafi Llc,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Integral Ad Science Holding Corp.,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Inspire Brands, Inc.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Insight Global Llc,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Infrastructure,Infrastructure Capital Group,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Industry Super Holdings Pty Ltd F/P,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Index,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Infrastructure,Indara,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Ifm Investors,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Infrastructure,IFM Investors,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Idg-Accel China Capital, L.P.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Hyundai Card Co., Ltd.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Hyprlabs, Inc.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Property,Hyperdome,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Huntsman Gay Capital Partners Fund, L.P.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Hub International, Ltd.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Housatonic Equity Investors V, L.P.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Horizon Organic Dairy Llc,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Hop Lun (Hong Kong), Ltd.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Hony Capital Fund 2008, L.P.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Ho Chi Minh City Development Joint Stock Commercial Bank,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Property,"Hilton Office Tower, 255 Pitt Street, Sydney",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Property,Hilton Hawaiian Village Timeshare,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Heffron,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Hazeldene'S Chicken Farm Pty Ltd,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Property,"Harrison Street Real Estate Partners II, LP",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Harbourvest Partners,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Hamilton Lane,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Hall Technologies Pty Ltd,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Gridiron Capital Fund Ii, L.P.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Property,"Green Square North Tower, Fortitude Valley",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Great Sangsang Co., Ltd.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Property,Great Eagle - Dalian,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Property,Grand Central,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Property,GPT,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Good Sportsman Marketing Llc,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Goldman Sachs,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Global Music Rights Llc,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Property,Glenborough,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Infrastructure,Generate Capital Inc,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"General Catalyst Group V, L.P.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"General Catalyst Group V Supplemental, L.P.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Gbs Bioventures Iv,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Property,"Fujitsu House, North Ryde",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Frontier,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Property,FREO Germany II Partners (SCA) SICAR,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Founder Collective, L.P.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Foundation Capital Vi, L.P.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Property,"Forum European Realty Exempt III, LP",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Property,"Forum Asia Realty Exempt III, LP",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Property,"Forrest Chase Shopping Centre, Perth",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Forhealth Group,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Floodgate Fund Iii, L.P.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Property,"Five Mile Capital Partners II, LP",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Property,Fitzroy Gas Works BTS,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Property,Fitzroy Gas Works BTR,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Finastra Group Holdings, Ltd.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Felicis Ventures Ii, L.P.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Federation Mining Pty Ltd,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Property,"Federation Centres Mandurah, Mandurah",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Property,"Federation Centres Karingal, Frankston",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Fairhaven Capital Partners, L.P.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Ezcater, Inc.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Eyemart Express Llc,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Exactech, Inc.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Property,Europa Emerging Europe Fund,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Property,Equity Office Properties,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Property,Epping,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Property,"Epicentre - Riverside Corporate Park, North Ryde",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Ep Global Production Solutions Llc,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Engagesmart, Inc.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Eis Software, Ltd.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,Eesel Pty Ltd,,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Equity,"Eci Software Solutions, Inc.",,,,,Unlisted,,AustralianSuper,,,,,
High Growth,Property,Eastland,,,,,Unlisted,,AustralianSuper,,,,,
