Asset_Class,Management_Type,Name,Dollar_Value,Weighting_Percentage,Security_Identifier,Currency,Listing_Status,Super_Fund,Option_Name,Weighting_Percentage_Clean,Domain,Parsed_Name,Sector,Description
Equity,-,Bancolombia Sa,36435.0,0.0,CIB US,-,Listed,Rest,High Growth,0.000725044844332,grupobancolombia.com,Bancolombia,,
Equity,-,Rec Ltd.,35776.0,0.0,RECL IN,-,Listed,Rest,High Growth,0.0007119309551481,recindia.nic.in,REC,,
Equity,-,"Sun Life Financial, Inc.",35312.0,0.0,SLF CN,-,Listed,Rest,High Growth,0.0007026975035832,sunlife.com,Sun Life Financial,,
Equity,-,Assa Abloy Ab,35274.0,0.0,ASSAB SS,-,Listed,Rest,High Growth,0.0007019413157395,assaabloy.com,ASSA ABLOY,,
Equity,-,Itausa Sa,35214.0,0.0,ITSA4 BZ,-,Listed,Rest,High Growth,0.0007007473349337,itausa.com.br,Itaúsa,,
Equity,-,"Aac Technologies Holdings, Inc.",35123.0,0.0,2018 HK,-,Listed,Rest,High Growth,0.0006989364640448,aactechnologies.com,AAC Technologies Holdings,,
Equity,-,Appen Ltd.,34454.0,0.0,APX AU,-,Listed,Rest,High Growth,0.00068562357806,appen.com,Appen,,
Equity,-,Om Holdings Ltd.,34278.0,0.0,OMH AU,-,Listed,Rest,High Growth,0.0006821212343629,omholdingsltd.com,OM Holdings,,
Equity,-,Check Point Software Technologies Ltd.,34143.0,0.0,CHKP US,-,Listed,Rest,High Growth,0.0006794347775498,checkpoint.com,Check Point Software Technologies,,
Equity,-,"Collegium Pharmaceutical, Inc.",34032.0,0.0,COLL US,-,Listed,Rest,High Growth,0.0006772259130591,collegiumpharm.com,Collegium Pharmaceutical,,
Equity,-,Argenx Se,32730.0,0.0,ARGXEUR X9,-,Listed,Rest,High Growth,0.0006513165295728,argenx.com,Argenx,,
Equity,-,Ashtead Group Plc,32541.0,0.0,AHT LN,-,Listed,Rest,High Growth,0.0006475554900345,ashtead-group.com,Ashtead Group,,
Equity,-,Predictive Discovery Ltd.,32274.0,0.0,PDI AU,-,Listed,Rest,High Growth,0.0006422422754486,predictivediscovery.com,Predictive Discovery,,
Equity,-,"Sompo Holdings, Inc.",32237.0,0.0,8630 JP,-,Listed,Rest,High Growth,0.0006415059872851,sompo-hd.com,Sompo Holdings,,
Equity,-,Tim Sa,31787.0,0.0,TIMB US,-,Listed,Rest,High Growth,0.0006325511312414,telecomitalia.com,TIM,,
Equity,-,Sino Land Co. Ltd.,31017.0,0.0,83 HK,-,Listed,Rest,High Growth,0.0006172283775668,sino.com,Sino Land,,
Equity,-,Partners Group Holding Ag,30710.0,0.0,PGHN SW,-,Listed,Rest,High Growth,0.000611119175777,partnersgroup.com,Partners Group,,
Equity,-,Fujifilm Holdings Corp.,30539.0,0.0,4901 JP,-,Listed,Rest,High Growth,0.0006077163304804,fujifilmholdings.com,Fujifilm Holdings,,
Equity,-,Sse Plc,30336.0,0.0,SSE LN,-,Listed,Rest,High Growth,0.0006036766954208,sse.com,SSE,,
Equity,-,Vulcan Energy Resources Ltd.,29787.0,0.0,VUL AU,-,Listed,Rest,High Growth,0.0005927517710475,v-er.com,Vulcan Energy Resources,,
Equity,-,Vibra Energia Sa,29119.0,0.0,VBBR3 BZ,-,Listed,Rest,High Growth,0.0005794587847428,vibraenergia.com.br,Vibra Energia,,
Equity,-,Wheaton Precious Metals Corp.,29082.0,0.0,WPM CN,-,Listed,Rest,High Growth,0.0005787224965792,wheatonpm.com,Wheaton Precious Metals,,
Equity,-,Franco-Nevada Corp.,28620.0,0.0,FNV CN,-,Listed,Rest,High Growth,0.0005695288443744,franco-nevada.com,Franco-Nevada,,
Equity,-,Pernod Ricard Sa,28604.0,0.0,RI FP,-,Listed,Rest,High Growth,0.0005692104494929,pernod-ricard.com,Pernod Ricard,,
Equity,-,Assicurazioni Generali Spa,28540.0,0.0,G IM,-,Listed,Rest,High Growth,0.0005679368699667,generali.com,Generali,,
Equity,-,Disco Corp.,28394.0,0.0,6146 JP,-,Listed,Rest,High Growth,0.0005650315166725,disco.co.jp,Disco,,
Equity,-,Asm International Nv,28200.0,0.0,ASM NA,-,Listed,Rest,High Growth,0.0005611709787337,asm.com,ASM International,,
Equity,-,Marubeni Corp.,27733.0,0.0,8002 JP,-,Listed,Rest,High Growth,0.0005518778281284,marubeni.com,Marubeni,,
Equity,-,Cedar Woods Properties Ltd.,27665.0,0.0,CWP AU,-,Listed,Rest,High Growth,0.0005505246498818,cedarwoods.com.au,Cedar Woods Properties,,
Equity,-,Smc Corp.,27546.0,0.0,6273 JP,-,Listed,Rest,High Growth,0.0005481565879503,smcworld.com,SMC,,
Equity,-,Cez As,27360.0,0.0,CEZ CP,-,Listed,Rest,High Growth,0.0005444552474523,cez.cz,CEZ,,
Equity,-,Vonovia Se,26380.0,0.0,VNA GR,-,Listed,Rest,High Growth,0.0005249535609573,vonovia.de,Vonovia,,
Equity,-,Dassault Systemes Se,26341.0,0.0,DSY FP,-,Listed,Rest,High Growth,0.0005241774734335,3ds.com,Dassault Systèmes,,
Equity,-,Nec Corp.,26338.0,0.0,6701 JP,-,Listed,Rest,High Growth,0.0005241177743932,nec.com,NEC,,
Equity,-,Swiss Life Holding Ag,26336.0,0.0,SLHN SW,-,Listed,Rest,High Growth,0.000524077975033,swisslife.com,Swiss Life Holding,,
Equity,-,Otsuka Holdings Co. Ltd.,26034.0,0.0,4578 JP,-,Listed,Rest,High Growth,0.0005180682716437,otsuka.com,Otsuka Holdings,,
Equity,-,Bank Leumi Le-Israel Bm,25816.0,0.0,LUMI IT,-,Listed,Rest,High Growth,0.0005137301413826,bankleumi.com,Bank Leumi,,
Equity,-,Oriental Land Co. Ltd.,25771.0,0.0,4661 JP,-,Listed,Rest,High Growth,0.0005128346557782,olc.co.jp,Oriental Land,,
Equity,-,Bridgestone Corp.,25628.0,0.0,5108 JP,-,Listed,Rest,High Growth,0.0005099890015244,bridgestone.com,Bridgestone,,
Equity,-,Ferrovial Se,25484.0,0.0,FER SM,-,Listed,Rest,High Growth,0.0005071234475904,ferrovial.com,Ferrovial,,
Equity,-,Renesas Electronics Corp.,24931.0,0.0,6723 JP,-,Listed,Rest,High Growth,0.0004961189244968,renesas.com,Renesas Electronics,,
Equity,-,Nutrien Ltd.,24889.0,0.0,NTR CN,-,Listed,Rest,High Growth,0.0004952831379327,nutrien.com,Nutrien,,
Equity,-,Coca-Cola Europacific Partners Plc,24617.0,0.0,CCEP US,-,Listed,Rest,High Growth,0.0004898704249464,cocacolaep.com,Coca-Cola Europacific Partners,,
Equity,-,Intercontinental Hotels Group Plc,23897.0,0.0,IHG LN,-,Listed,Rest,High Growth,0.0004755426552766,ihg.com,IHG,,
Equity,-,Hexagon Ab,23721.0,0.0,HEXAB SS,-,Listed,Rest,High Growth,0.0004720403115795,hexagon.com,Hexagon,,
Equity,-,Centrais Eletricas Brasileiras Sa,23719.0,0.0,ELET3 BZ,-,Listed,Rest,High Growth,0.0004720005122193,eletrobras.com,Eletrobras,,
Equity,-,Pembina Pipeline Corp.,23696.0,0.0,PPL CN,-,Listed,Rest,High Growth,0.0004715428195771,pembina.com,Pembina Pipeline,,
Equity,-,Cameco Corp.,23376.0,0.0,CCO CN,-,Listed,Rest,High Growth,0.0004651749219461,cameco.com,Cameco,,
Equity,-,Sekisui House Ltd.,22897.0,0.0,1928 JP,-,Listed,Rest,High Growth,0.0004556429751796,sekisuihouse.co.jp,Sekisui House,,
Equity,-,Ptt Exploration & Production Pcl,22761.0,0.0,PTTEPR TB,-,Listed,Rest,High Growth,0.0004529366186864,pttep.com,PTTEP,,
Equity,-,Asahi Group Holdings Ltd.,22756.0,0.0,2502 JP,-,Listed,Rest,High Growth,0.000452837120286,asahigroup-holdings.com,Asahi Group Holdings,,
Equity,-,Gr Engineering Services Ltd.,22690.0,0.0,GNG AU,-,Listed,Rest,High Growth,0.0004515237413996,gres.com.au,GR Engineering Services,,
Equity,-,Danske Bank As,22555.0,0.0,DANSKE DC,-,Listed,Rest,High Growth,0.0004488372845865,danskebank.com,Danske Bank,,
Equity,-,East Japan Railway Co.,22494.0,0.0,9020 JP,-,Listed,Rest,High Growth,0.0004476234041006,jreast.co.jp,JR East,,
Equity,-,Suzuki Motor Corp.,22071.0,0.0,7269 JP,-,Listed,Rest,High Growth,0.0004392058394195,globalsuzuki.com,Suzuki Motor,,
Equity,-,Heineken Nv,22065.0,0.0,HEIA NA,-,Listed,Rest,High Growth,0.000439086441339,theheinekencompany.com,Heineken,,
Equity,-,Legal & General Group Plc,21340.0,0.0,LGEN LN,-,Listed,Rest,High Growth,0.0004246591732687,legalandgeneralgroup.com,Legal & General Group,,
Equity,-,"Restaurant Brands International, Inc.",21309.0,0.0,QSR CN,-,Listed,Rest,High Growth,0.0004240422831857,rbi.com,Restaurant Brands International,,
Equity,-,Universal Music Group Nv,21127.0,0.0,UMG NA,-,Listed,Rest,High Growth,0.000420420541408,universalmusic.com,Universal Music Group,,
Equity,-,Daimler Truck Holding Ag,21098.0,0.0,DTG GR,-,Listed,Rest,High Growth,0.0004198434506852,daimlertruck.com,Daimler Truck,,
Equity,-,Brookfield Asset Management Ltd.,20851.0,0.0,BAM CN,-,Listed,Rest,High Growth,0.0004149282297013,brookfield.com,Brookfield Asset Management,,
Equity,-,Peninsula Energy Ltd.,20743.0,0.0,PEN AU,-,Listed,Rest,High Growth,0.0004127790642508,peninsulaenergy.com.au,Peninsula Energy,,
Equity,-,Aeon Co. Ltd.,20461.0,0.0,8267 JP,-,Listed,Rest,High Growth,0.0004071673544635,aeon.info,Aeon,,
Equity,-,Commerzbank Ag,20417.0,0.0,CBK GR,-,Listed,Rest,High Growth,0.0004062917685392,commerzbank.com,Commerzbank,,
Equity,-,Sandoz Group Ag,20374.0,0.0,SDZ SW,-,Listed,Rest,High Growth,0.000405436082295,sandoz.com,Sandoz,,
Equity,-,Porsche Automobil Holding Se,20096.0,0.0,PAH3 GR,-,Listed,Rest,High Growth,0.0003999039712281,porsche-se.com,Porsche SE,,
Equity,-,Bayer Ag,19949.0,0.0,BAYN GR,-,Listed,Rest,High Growth,0.0003969787182538,bayer.com,Bayer,,
Equity,-,"Resona Holdings, Inc.",19858.0,0.0,8308 JP,-,Listed,Rest,High Growth,0.000395167847365,resona-gr.co.jp,Resona Holdings,,
Equity,-,Cellnex Telecom Sa,19675.0,0.0,CLNX SM,-,Listed,Rest,High Growth,0.0003915262059073,cellnextelecom.com,Cellnex Telecom,,
Equity,-,Universal Store Holdings Ltd.,19637.0,0.0,UNI AU,-,Listed,Rest,High Growth,0.0003907700180636,universalstore.com,Universal Store Holdings,,
Equity,-,"Ajinomoto Co., Inc.",19531.0,0.0,2802 JP,-,Listed,Rest,High Growth,0.0003886606519733,ajinomoto.com,Ajinomoto,,
Equity,-,Sgs Sa,19502.0,0.0,SGSN SW,-,Listed,Rest,High Growth,0.0003880835612505,sgs.com,SGS,,
Equity,-,Essity Ab,19483.0,0.0,ESSITYB SS,-,Listed,Rest,High Growth,0.0003877054673287,essity.com,Essity,,
Equity,-,Japan Post Bank Co. Ltd.,18979.0,0.0,7182 JP,-,Listed,Rest,High Growth,0.0003776760285598,jp-bank.japanpost.jp,Japan Post Bank,,
Equity,-,"Bandai Namco Holdings, Inc.",18973.0,0.0,7832 JP,-,Listed,Rest,High Growth,0.0003775566304792,bandainamco.co.jp,Bandai Namco Holdings,,
Equity,-,Prysmian Spa,18789.0,0.0,PRY IM,-,Listed,Rest,High Growth,0.0003738950893414,prysmian.com,Prysmian,,
Equity,-,Mystate Ltd.,18779.0,0.0,MYS AU,-,Listed,Rest,High Growth,0.0003736960925404,mystate.com.au,MyState,,
Equity,-,Hannover Rueck Se,18738.0,0.0,HNR1 GR,-,Listed,Rest,High Growth,0.0003728802056564,hannover-re.com,Hannover Re,,
Equity,-,Geberit Ag,18581.0,0.0,GEBN SW,-,Listed,Rest,High Growth,0.0003697559558812,geberit.com,Geberit,,
Equity,-,Mtu Aero Engines Ag,18571.0,0.0,MTX GR,-,Listed,Rest,High Growth,0.0003695569590803,mtu.de,MTU Aero Engines,,
Equity,-,Sampo Oyj,18520.0,0.0,SAMPO FH,-,Listed,Rest,High Growth,0.0003685420753953,sampo.com,Sampo,,
Equity,-,Stmicroelectronics Nv,18239.0,0.0,STMPA FP,-,Listed,Rest,High Growth,0.0003629502652881,st.com,STMicroelectronics,,
Equity,-,Kone Oyj,18049.0,0.0,KNEBV FH,-,Listed,Rest,High Growth,0.0003591693260696,kone.com,Kone,,
Equity,-,Tourmaline Oil Corp.,17700.0,0.0,TOU CN,-,Listed,Rest,High Growth,0.0003522243377158,tourmalineoil.com,Tourmaline Oil,,
Equity,-,Pandora As,17528.0,0.0,PNDORA DC,-,Listed,Rest,High Growth,0.0003488015927391,pandoragroup.com,Pandora,,
Equity,-,Nippon Yusen Kk,17520.0,0.0,9101 JP,-,Listed,Rest,High Growth,0.0003486423952984,nyk.com,Nippon Yusen,,
Equity,-,Siemens Healthineers Ag,17238.0,0.0,SHL GR,-,Listed,Rest,High Growth,0.000343030685511,siemens-healthineers.com,Siemens Healthineers,,
Equity,-,"Rb Global, Inc.",17062.0,0.0,RBA CN,-,Listed,Rest,High Growth,0.000339528341814,rbglobal.com,RB Global,,
Equity,-,Aena Sme Sa,16864.0,0.0,AENA SM,-,Listed,Rest,High Growth,0.0003355882051548,aena.es,Aena,,
Equity,-,Bank Hapoalim Bm,16821.0,0.0,POLI IT,-,Listed,Rest,High Growth,0.0003347325189106,bankhapoalim.com,Bank Hapoalim,,
Equity,-,Evolution Ab,16792.0,0.0,EVO SS,-,Listed,Rest,High Growth,0.0003341554281878,evolution.com,Evolution,,
Equity,-,Upm-Kymmene Oyj,16678.0,0.0,UPM FH,-,Listed,Rest,High Growth,0.0003318868646567,upm.com,UPM-Kymmene,,
Equity,-,Julius Baer Group Ltd.,16674.0,0.0,BAER SW,-,Listed,Rest,High Growth,0.0003318072659364,juliusbaer.com,Julius Baer Group,,
Equity,-,Secom Co. Ltd.,16649.0,0.0,9735 JP,-,Listed,Rest,High Growth,0.0003313097739339,secom.co.jp,Secom,,
Equity,-,Kyocera Corp.,16634.0,0.0,6971 JP,-,Listed,Rest,High Growth,0.0003310112787325,kyocera.com,Kyocera,,
Equity,-,Ntt Data Corp.,16555.0,0.0,9613 JP,-,Listed,Rest,High Growth,0.0003294392040048,nttdata.com,NTT Data,,
Equity,-,Mitsui Osk Lines Ltd.,15860.0,0.0,9104 JP,-,Listed,Rest,High Growth,0.0003156089263374,mol.co.jp,Mitsui O.S.K. Lines,,
Equity,-,Imperial Oil Ltd.,15539.0,0.0,IMO CN,-,Listed,Rest,High Growth,0.0003092211290263,imperialoil.ca,Imperial Oil,,
Equity,-,Kubota Corp.,15207.0,0.0,6326 JP,-,Listed,Rest,High Growth,0.0003026144352341,kubota.com,Kubota,,
Equity,-,"Japan Exchange Group, Inc.",14898.0,0.0,8697 JP,-,Listed,Rest,High Growth,0.0002964654340842,jpx.co.jp,Japan Exchange Group,,
Equity,-,Epiroc Ab,14871.0,0.0,EPIA SS,-,Listed,Rest,High Growth,0.0002959281427216,epiroc.com,Epiroc,,
Equity,-,Covestro Ag,14830.0,0.0,1CO GR,-,Listed,Rest,High Growth,0.0002951122558376,covestro.com,Covestro,,
Equity,-,Schindler Holding Ag,14812.0,0.0,SCHP SW,-,Listed,Rest,High Growth,0.0002947540615958,schindler.com,Schindler,,
Equity,-,Bt Group Plc,14776.0,0.0,BTA LN,-,Listed,Rest,High Growth,0.0002940376731124,bt.com,BT Group,,
Equity,-,Monash Ivf Group Ltd.,14756.0,0.0,MVF AU,-,Listed,Rest,High Growth,0.0002936396795104,monashivf.com,Monash IVF Group,,
Equity,-,Coloplast As,14745.0,0.0,COLOB DC,-,Listed,Rest,High Growth,0.0002934207830294,coloplast.com,Coloplast,,
Equity,-,Repsol Sa,14687.0,0.0,REP SM,-,Listed,Rest,High Growth,0.0002922666015837,repsol.com,Repsol,,
Equity,-,Swisscom Ag,14405.0,0.0,SCMN SW,-,Listed,Rest,High Growth,0.0002866548917964,swisscom.ch,Swisscom,,
Equity,-,Bank Of Ireland Group Plc,14272.0,0.0,BIRG ID,-,Listed,Rest,High Growth,0.0002840082343435,bankofireland.com,Bank of Ireland,,
Equity,-,Straumann Holding Ag,13868.0,0.0,STMN SW,-,Listed,Rest,High Growth,0.0002759687635843,straumann.com,Straumann,,
Equity,-,Unicharm Corp.,13848.0,0.0,8113 JP,-,Listed,Rest,High Growth,0.0002755707699824,unicharm.co.jp,Unicharm,,
Equity,-,Nitori Holdings Co. Ltd.,13759.0,0.0,9843 JP,-,Listed,Rest,High Growth,0.0002737996984538,nitori.co.jp,Nitori Holdings,,
Equity,-,Rwe Ag,13683.0,0.0,RWE GR,-,Listed,Rest,High Growth,0.0002722873227664,rwe.com,RWE,,
Equity,-,"Tfi International, Inc.",13540.0,0.0,TFII CN,-,Listed,Rest,High Growth,0.0002694416685125,tfiintl.com,TFI International,,
Equity,-,Beiersdorf Ag,13439.0,0.0,BEI GR,-,Listed,Rest,High Growth,0.0002674318008227,beiersdorf.com,Beiersdorf,,
Equity,-,Bunzl Plc,13383.0,0.0,BNZL LN,-,Listed,Rest,High Growth,0.0002663174187373,bunzl.com,Bunzl,,
Equity,-,Catapult Group International Ltd.,13333.0,0.0,CAT AU,-,Listed,Rest,High Growth,0.0002653224347325,catapultsports.com,Catapult Group International,,
Equity,-,Swiss Prime Site Ag,13333.0,0.0,SPSN SW,-,Listed,Rest,High Growth,0.0002653224347325,swissprimesite.ch,Swiss Prime Site,,
Equity,-,"T&D Holdings, Inc.",13300.0,0.0,8795 JP,-,Listed,Rest,High Growth,0.0002646657452893,td-holdings.co.jp,T&D Holdings,,
Equity,-,Melrose Industries Plc,13291.0,0.0,MRO LN,-,Listed,Rest,High Growth,0.0002644866481684,melroseplc.net,Melrose Industries,,
Equity,-,Carlsberg As,13008.0,0.0,CARLB DC,-,Listed,Rest,High Growth,0.000258855038701,carlsberg.com,Carlsberg,,
Equity,-,Electro Optic Systems Holdings Ltd.,12933.0,0.0,EOS AU,-,Listed,Rest,High Growth,0.0002573625626937,eos-aus.com,Electro Optic Systems,,
Equity,-,Domain Holdings Australia Ltd.,12876.0,0.0,DHG AU,-,Listed,Rest,High Growth,0.0002562282809282,domain.com.au,Domain Holdings Australia,,
Equity,-,Sekisui Chemical Co. Ltd.,12829.0,0.0,4204 JP,-,Listed,Rest,High Growth,0.0002552929959636,sekisuichemical.com,Sekisui Chemical,,
Equity,-,Chocoladefabriken Lindt & Spruengli Ag,12804.0,0.0,LISN SW,-,Listed,Rest,High Growth,0.0002547955039612,lindt-spruengli.com,Lindt & Sprüngli,,
Equity,-,Renault Sa,12777.0,0.0,RNO FP,-,Listed,Rest,High Growth,0.0002542582125986,renault.com,Renault,,
Equity,-,Fisher & Paykel Healthcare Corp. Ltd.,12771.0,0.0,FPH NZ,-,Listed,Rest,High Growth,0.000254138814518,fphcare.com,Fisher & Paykel Healthcare,,
Equity,-,Pearson Plc,12747.0,0.0,PSON LN,-,Listed,Rest,High Growth,0.0002536612221957,pearson.com,Pearson,,
Equity,-,Koninklijke Kpn Nv,12416.0,0.0,KPN NA,-,Listed,Rest,High Growth,0.0002470744280836,kpn.com,KPN,,
Equity,-,Toyota Industries Corp.,12348.0,0.0,6201 JP,-,Listed,Rest,High Growth,0.000245721249837,toyota-industries.com,Toyota Industries,,
Equity,-,Galaxy Entertainment Group Ltd.,12324.0,0.0,27 HK,-,Listed,Rest,High Growth,0.0002452436575147,galaxyentertainment.com,Galaxy Entertainment Group,,
Equity,-,Power Assets Holdings Ltd.,12144.0,0.0,6 HK,-,Listed,Rest,High Growth,0.0002416617150972,powerassets.com,Power Assets Holdings,,
Equity,-,Kingspan Group Plc,12054.0,0.0,KSP ID,-,Listed,Rest,High Growth,0.0002398707438885,kingspangroup.com,Kingspan Group,,
Equity,-,Eqt Ab,12010.0,0.0,EQT SS,-,Listed,Rest,High Growth,0.0002389951579642,eqtgroup.com,EQT,,
Equity,-,"Metro, Inc.",11987.0,0.0,MRU CN,-,Listed,Rest,High Growth,0.000238537465322,metro.ca,Metro,,
Equity,-,Hongkong Land Holdings Ltd.,11876.0,0.0,HKL SP,-,Listed,Rest,High Growth,0.0002363286008312,hkland.com,Hongkong Land Holdings,,
Equity,-,"Toray Industries, Inc.",11831.0,0.0,3402 JP,-,Listed,Rest,High Growth,0.0002354331152269,toray.com,Toray Industries,,
Equity,-,Auckland International Airport Ltd.,11658.0,0.0,AIA NZ,-,Listed,Rest,High Growth,0.0002319904705701,aucklandairport.co.nz,Auckland International Airport,,
Equity,-,Genusplus Group Ltd.,11579.0,0.0,GNP AU,-,Listed,Rest,High Growth,0.0002304183958424,genusplusgroup.com.au,Genusplus Group,,
Equity,-,Southern Cross Electrical Engineering Ltd.,11464.0,0.0,SXE AU,-,Listed,Rest,High Growth,0.0002281299326313,scee.com.au,Southern Cross Electrical Engineering,,
Equity,-,Industrivarden Ab,11419.0,0.0,INDUA SS,-,Listed,Rest,High Growth,0.0002272344470269,industrivarden.se,Industrivarden,,
Equity,-,Terna - Rete Elettrica Nazionale,11344.0,0.0,TRN IM,-,Listed,Rest,High Growth,0.0002257419710197,terna.it,Terna,,
Equity,-,"Rogers Communications, Inc.",11274.0,0.0,RCIB CN,-,Listed,Rest,High Growth,0.0002243489934129,rogers.com,Rogers Communications,,
Equity,-,Vat Group Ag,11236.0,0.0,VACN SW,-,Listed,Rest,High Growth,0.0002235928055692,vatvalve.com,VAT Group,,
Equity,-,"Rakuten Group, Inc.",11098.0,0.0,4755 JP,-,Listed,Rest,High Growth,0.0002208466497158,rakuten.com,Rakuten Group,,
Equity,-,"Shimano, Inc.",11055.0,0.0,7309 JP,-,Listed,Rest,High Growth,0.0002199909634716,shimano.com,Shimano,,
Equity,-,"Gfl Environmental, Inc.",10981.0,0.0,GFL CN,-,Listed,Rest,High Growth,0.0002185183871445,gflenv.com,GFL Environmental,,
Equity,-,Snam Spa,10922.0,0.0,SRG IM,-,Listed,Rest,High Growth,0.0002173443060187,snam.it,Snam,,
Equity,-,Tmx Group Ltd.,10911.0,0.0,X CN,-,Listed,Rest,High Growth,0.0002171254095377,tmx.com,TMX Group,,
Equity,-,"Descartes Systems Group, Inc.",10889.0,0.0,DSG CN,-,Listed,Rest,High Growth,0.0002166876165755,descartes.com,Descartes Systems Group,,
Equity,-,Galderma Group Ag,10824.0,0.0,GALD SW,-,Listed,Rest,High Growth,0.0002153941373692,galderma.com,Galderma Group,,
Equity,-,Heidelbergcement Ag,10823.0,0.0,HEI GR,-,Listed,Rest,High Growth,0.0002153742376891,heidelbergmaterials.com,HeidelbergCement,,
Equity,-,Otsuka Corp.,10659.0,0.0,4768 JP,-,Listed,Rest,High Growth,0.0002121106901533,otsuka.co.jp,Otsuka,,
Equity,-,Securitas Ab,10646.0,0.0,SECUB SS,-,Listed,Rest,High Growth,0.000211851994312,securitas.com,Securitas,,
Equity,-,Edenred,10598.0,0.0,EDEN FP,-,Listed,Rest,High Growth,0.0002108968096673,edenred.com,Edenred,,
Equity,-,Israel Discount Bank Ltd.,10564.0,0.0,DSCT IT,-,Listed,Rest,High Growth,0.000210220220544,discountbank.co.il,Israel Discount Bank,,
Equity,-,Banco De Sabadell Sa,10538.0,0.0,SAB SM,-,Listed,Rest,High Growth,0.0002097028288615,bancosabadell.com,Banco Sabadell,,
Equity,-,Industrivarden Ab,10515.0,0.0,INDUC SS,-,Listed,Rest,High Growth,0.0002092451362193,industrivarden.se,Industrivarden,,
Equity,-,"Great-West Lifeco, Inc.",10461.0,0.0,GWO CN,-,Listed,Rest,High Growth,0.0002081705534941,greatwestlifeco.com,Great-West Lifeco,,
Equity,-,Obic Co. Ltd.,10395.0,0.0,4684 JP,-,Listed,Rest,High Growth,0.0002068571746077,obic.co.jp,Obic,,
Equity,-,Elbit Systems Ltd.,10379.0,0.0,ESLT IT,-,Listed,Rest,High Growth,0.0002065387797261,elbitsystems.com,Elbit Systems,,
Equity,-,Brookfield Renewable Corp.,10335.0,0.0,BEPC CN,-,Listed,Rest,High Growth,0.0002056631938018,brookfieldrenewable.com,Brookfield Renewable,,
Equity,-,Henkel Ag & Co. Kgaa,10307.0,0.0,HEN GR,-,Listed,Rest,High Growth,0.0002051060027591,henkel.com,Henkel,,
Equity,-,Accor Sa,10293.0,0.0,AC FP,-,Listed,Rest,High Growth,0.0002048274072378,accor.com,Accor,,
Equity,-,Regal Partners Ltd.,10269.0,0.0,RPL AU,-,Listed,Rest,High Growth,0.0002043498149154,regalpartners.com,Regal Partners,,
Equity,-,H & M Hennes & Mauritz Ab,10265.0,0.0,HMB SS,-,Listed,Rest,High Growth,0.0002042702161951,hm.com,H&M,,
Equity,-,Severn Trent Plc,10158.0,0.0,SVT LN,-,Listed,Rest,High Growth,0.0002021409504247,severntrent.com,Severn Trent,,
Equity,-,Halma Plc,10148.0,0.0,HLMA LN,-,Listed,Rest,High Growth,0.0002019419536237,halma.com,Halma,,
Equity,-,Catalyst Metals Ltd.,10127.0,0.0,CYL AU,-,Listed,Rest,High Growth,0.0002015240603417,catalystmetals.com.au,Catalyst Metals,,
Equity,-,Pan American Silver Corp.,10093.0,0.0,PAAS CN,-,Listed,Rest,High Growth,0.0002008474712184,panamericansilver.com,Pan American Silver,,
Equity,-,Smith & Nephew Plc,10043.0,0.0,SN LN,-,Listed,Rest,High Growth,0.0001998524872135,smith-nephew.com,Smith & Nephew,,
Equity,-,Lifco Ab,10010.0,0.0,LIFCOB SS,-,Listed,Rest,High Growth,0.0001991957977703,lifco.se,Lifco,,
Equity,-,Qiagen Nv,9987.0,0.0,QIA GR,-,Listed,Rest,High Growth,0.0001987381051281,qiagen.com,Qiagen,,
Equity,-,Baloise Holding Ag,9980.0,0.0,BALN SW,-,Listed,Rest,High Growth,0.0001985988073674,baloise.com,Baloise,,
Equity,-,Orkla Asa,9928.0,0.0,ORK NO,-,Listed,Rest,High Growth,0.0001975640240024,orkla.com,Orkla,,
Equity,-,Hong Kong & China Gas Co. Ltd.,9833.0,0.0,3 HK,-,Listed,Rest,High Growth,0.0001956735543932,towngas.com,Hong Kong & China Gas,,
Equity,-,Altagas Ltd.,9822.0,0.0,ALA CN,-,Listed,Rest,High Growth,0.0001954546579121,altagas.ca,AltaGas,,
Equity,-,Ck Asset Holdings Ltd.,9769.0,0.0,1113 HK,-,Listed,Rest,High Growth,0.000194399974867,ckah.com,CK Asset Holdings,,
Equity,-,Canadian Tire Corp. Ltd.,9724.0,0.0,CTCA CN,-,Listed,Rest,High Growth,0.0001935044892626,cantire.com,Canadian Tire,,
Equity,-,Telus Corp.,9705.0,0.0,T CN,-,Listed,Rest,High Growth,0.0001931263953408,telus.com,TELUS,,
Equity,-,"Tis, Inc.",9657.0,0.0,3626 JP,-,Listed,Rest,High Growth,0.0001921712106961,group.tis.co.jp,TIS,,
Equity,-,Talanx Ag,9604.0,0.0,TLX GR,-,Listed,Rest,High Growth,0.000191116527651,talanx.com,Talanx,,
Equity,-,Eisai Co. Ltd.,9589.0,0.0,4523 JP,-,Listed,Rest,High Growth,0.0001908180324495,eisai.com,Eisai,,
Equity,-,"Kansai Electric Power Co., Inc.",9581.0,0.0,9503 JP,-,Listed,Rest,High Growth,0.0001906588350087,kepco.co.jp,Kansai Electric Power,,
Equity,-,"Magna International, Inc.",9501.0,0.0,MG CN,-,Listed,Rest,High Growth,0.000189066860601,magna.com,Magna International,,
Equity,-,Poste Italiane Spa,9479.0,0.0,PST IM,-,Listed,Rest,High Growth,0.0001886290676389,posteitaliane.it,Poste Italiane,,
