Asset_Class,Management_Type,Name,Dollar_Value,Weighting_Percentage,Security_Identifier,Currency,Listing_Status,Super_Fund,Option_Name,Weighting_Percentage_Clean,Domain,Parsed_Name,Sector,Description
Equity,-,Smith & Nephew Plc,1782.0,0.0,SN LN,-,Listed,Rest,Balanced,0.0001035945300374,smith-nephew.com,Smith & Nephew,,
Equity,-,Lifco Ab,1776.0,0.0,LIFCOB SS,-,Listed,Rest,Balanced,0.0001032457269059,lifco.se,Lifco,,
Equity,-,Qiagen Nv,1773.0,0.0,QIA GR,-,Listed,Rest,Balanced,0.0001030713253402,qiagen.com,Qiagen,,
Equity,-,Baloise Holding Ag,1771.0,0.0,BALN SW,-,Listed,Rest,Balanced,0.0001029550576297,baloise.com,Baloise,,
Equity,-,Orkla Asa,1762.0,0.0,ORK NO,-,Listed,Rest,Balanced,0.0001024318529326,orkla.com,Orkla,,
Equity,-,Regal Partners Ltd.,1748.0,0.0,RPL AU,-,Listed,Rest,Balanced,0.0001016179789592,regalpartners.com,Regal Partners,,
Equity,-,Hong Kong & China Gas Co. Ltd.,1745.0,0.0,3 HK,-,Listed,Rest,Balanced,0.0001014435773935,towngas.com,Hong Kong & China Gas,,
Equity,-,Altagas Ltd.,1743.0,0.0,ALA CN,-,Listed,Rest,Balanced,0.000101327309683,altagas.ca,AltaGas,,
Equity,-,Ck Asset Holdings Ltd.,1734.0,0.0,1113 HK,-,Listed,Rest,Balanced,0.0001008041049859,ckah.com,CK Asset Holdings,,
Equity,-,Canadian Tire Corp. Ltd.,1726.0,0.0,CTCA CN,-,Listed,Rest,Balanced,0.000100339034144,cantire.com,Canadian Tire,,
Equity,-,Catalyst Metals Ltd.,1724.0,0.0,CYL AU,-,Listed,Rest,Balanced,0.0001002227664335,catalystmetals.com.au,Catalyst Metals,,
Equity,-,Telus Corp.,1722.0,0.0,T CN,-,Listed,Rest,Balanced,0.000100106498723,telus.com,TELUS,,
Equity,-,"Tis, Inc.",1714.0,0.0,3626 JP,-,Listed,Rest,Balanced,9.964142788112475e-05,group.tis.co.jp,TIS,,
Equity,-,Talanx Ag,1705.0,0.0,TLX GR,-,Listed,Rest,Balanced,9.9118223183966e-05,talanx.com,Talanx,,
Equity,-,Eisai Co. Ltd.,1702.0,0.0,4523 JP,-,Listed,Rest,Balanced,9.89438216182464e-05,eisai.com,Eisai,,
Equity,-,"Kansai Electric Power Co., Inc.",1700.0,0.0,9503 JP,-,Listed,Rest,Balanced,9.882755390776668e-05,kepco.co.jp,Kansai Electric Power,,
Equity,-,"Magna International, Inc.",1686.0,0.0,MG CN,-,Listed,Rest,Balanced,9.80136799344086e-05,magna.com,Magna International,,
Equity,-,Poste Italiane Spa,1682.0,0.0,PST IM,-,Listed,Rest,Balanced,9.778114451344912e-05,posteitaliane.it,Poste Italiane,,
Equity,-,Keppel Corp. Ltd.,1673.0,0.0,KEP SP,-,Listed,Rest,Balanced,9.725793981629038e-05,keppel.com,Keppel,,
Equity,-,"Sbi Holdings, Inc.",1670.0,0.0,8473 JP,-,Listed,Rest,Balanced,9.70835382505708e-05,sbi-holdings.co.jp,SBI Holdings,,
Equity,-,Whitbread Plc,1666.0,0.0,WTB LN,-,Listed,Rest,Balanced,9.685100282961135e-05,whitbread.co.uk,Whitbread,,
Equity,-,Skanska Ab,1662.0,0.0,SKAB SS,-,Listed,Rest,Balanced,9.661846740865188e-05,skanska.com,Skanska,,
Equity,-,Element Fleet Management Corp.,1648.0,0.0,EFN CN,-,Listed,Rest,Balanced,9.58045934352938e-05,elementfleet.com,Element Fleet Management,,
Equity,-,"Cae, Inc.",1643.0,0.0,CAE CN,-,Listed,Rest,Balanced,9.55139241590945e-05,cae.com,CAE,,
Equity,-,Sysmex Corp.,1643.0,0.0,6869 JP,-,Listed,Rest,Balanced,9.55139241590945e-05,sysmex.co.jp,Sysmex,,
Equity,-,Edp Renovaveis Sa,1634.0,0.0,EDPR PL,-,Listed,Rest,Balanced,9.499071946193572e-05,edpr.com,EDP Renovaveis,,
Equity,-,Phoenix Group Holdings Plc,1626.0,0.0,PHNX LN,-,Listed,Rest,Balanced,9.452564862001683e-05,thephoenixgroup.com,Phoenix Group Holdings,,
Equity,-,"Hankyu Hanshin Holdings, Inc.",1618.0,0.0,9042 JP,-,Listed,Rest,Balanced,9.406057777809793e-05,hankyu-hanshin.co.jp,Hankyu Hanshin Holdings,,
Equity,-,Mizrahi Tefahot Bank Ltd.,1617.0,0.0,MZTF IT,-,Listed,Rest,Balanced,9.400244392285808e-05,mizrahi-tefahot.co.il,Mizrahi Tefahot Bank,,
Equity,-,Toho Co. Ltd.,1613.0,0.0,9602 JP,-,Listed,Rest,Balanced,9.376990850189862e-05,toho.co.jp,Toho,,
Equity,-,Lasertec Corp.,1592.0,0.0,6920 JP,-,Listed,Rest,Balanced,9.25490975418615e-05,lasertec.co.jp,Lasertec,,
Equity,-,Wilmar International Ltd.,1577.0,0.0,WIL SP,-,Listed,Rest,Balanced,9.167708971326356e-05,wilmar-international.com,Wilmar International,,
Equity,-,Sig Group Ag,1572.0,0.0,SIGN SW,-,Listed,Rest,Balanced,9.138642043706424e-05,sig.biz,SIG Group,,
Equity,-,Tenaris Sa,1571.0,0.0,TEN IM,-,Listed,Rest,Balanced,9.132828658182438e-05,tenaris.com,Tenaris,,
Equity,-,Arcelormittal Sa,1564.0,0.0,MT NA,-,Listed,Rest,Balanced,9.092134959514536e-05,arcelormittal.com,ArcelorMittal,,
Equity,-,Galp Energia Sgps Sa,1564.0,0.0,GALP PL,-,Listed,Rest,Balanced,9.092134959514536e-05,galp.com,Galp Energia,,
Equity,-,Henderson Land Development Co. Ltd.,1564.0,0.0,12 HK,-,Listed,Rest,Balanced,9.092134959514536e-05,hld.com,Henderson Land Development,,
Equity,-,Japan Post Insurance Co. Ltd.,1562.0,0.0,7181 JP,-,Listed,Rest,Balanced,9.080508188466562e-05,japanpost-insurance.co.jp,Japan Post Insurance,,
Equity,-,Akzo Nobel Nv,1551.0,0.0,AKZA NA,-,Listed,Rest,Balanced,9.016560947702712e-05,akzonobel.com,AkzoNobel,,
Equity,-,Wpp Plc,1545.0,0.0,WPP LN,-,Listed,Rest,Balanced,8.981680634558795e-05,wpp.com,WPP,,
Equity,-,Tryg As,1539.0,0.0,TRYG DC,-,Listed,Rest,Balanced,8.946800321414877e-05,tryg.com,Tryg,,
Equity,-,Monday.Com Ltd.,1532.0,0.0,MNDY US,-,Listed,Rest,Balanced,8.906106622746974e-05,monday.com,monday.com,,
Equity,-,Aib Group Plc,1525.0,0.0,AIBG ID,-,Listed,Rest,Balanced,8.865412924079069e-05,aib.ie,AIB,,
Equity,-,Onex Corp.,1516.0,0.0,ONEX CN,-,Listed,Rest,Balanced,8.813092454363193e-05,onex.com,Onex,,
Equity,-,Carrefour Sa,1504.0,0.0,CA FP,-,Listed,Rest,Balanced,8.743331828075357e-05,carrefour.com,Carrefour,,
Equity,-,Tokyu Corp.,1504.0,0.0,9005 JP,-,Listed,Rest,Balanced,8.743331828075357e-05,tokyu.co.jp,Tokyu,,
Equity,-,Arc Resources Ltd.,1502.0,0.0,ARX CN,-,Listed,Rest,Balanced,8.731705057027384e-05,arcresources.com,ARC Resources,,
Equity,-,Capcom Co. Ltd.,1502.0,0.0,9697 JP,-,Listed,Rest,Balanced,8.731705057027384e-05,capcom.co.jp,Capcom,,
Equity,-,Addtech Ab,1499.0,0.0,ADDTB SS,-,Listed,Rest,Balanced,8.714264900455427e-05,addtech.se,Addtech,,
Equity,-,Generation Development Group Ltd.,1498.0,0.0,GDG AU,-,Listed,Rest,Balanced,8.70845151493144e-05,gendg.com.au,Generation Development Group,,
Equity,-,Singapore Airlines Ltd.,1497.0,0.0,SIA SP,-,Listed,Rest,Balanced,8.702638129407454e-05,singaporeair.com,Singapore Airlines,,
Equity,-,Osaka Gas Co. Ltd.,1496.0,0.0,9532 JP,-,Listed,Rest,Balanced,8.696824743883467e-05,osakagas.co.jp,Osaka Gas,,
Equity,-,Helvetia Holding Ag,1490.0,0.0,HELN SW,-,Listed,Rest,Balanced,8.66194443073955e-05,helvetia.com,Helvetia Holding,,
Equity,-,Toromont Industries Ltd.,1487.0,0.0,TIH CN,-,Listed,Rest,Balanced,8.644504274167591e-05,toromont.com,Toromont Industries,,
Equity,-,Dcc Plc,1478.0,0.0,DCC LN,-,Listed,Rest,Balanced,8.592183804451714e-05,dcc.ie,DCC,,
Equity,-,Hoshizaki Corp.,1477.0,0.0,6465 JP,-,Listed,Rest,Balanced,8.586370418927727e-05,hoshizaki.co.jp,Hoshizaki,,
Equity,-,Bollore Se,1468.0,0.0,BOL FP,-,Listed,Rest,Balanced,8.534049949211852e-05,bollore.com,Bollore,,
Equity,-,Getlink Se,1466.0,0.0,GET FP,-,Listed,Rest,Balanced,8.522423178163879e-05,getlinkgroup.com,Getlink,,
Equity,-,"Trend Micro, Inc.",1459.0,0.0,4704 JP,-,Listed,Rest,Balanced,8.481729479495975e-05,trendmicro.com,Trend Micro,,
Equity,-,Kikkoman Corp.,1455.0,0.0,2801 JP,-,Listed,Rest,Balanced,8.45847593740003e-05,kikkoman.com,Kikkoman,,
Equity,-,Meridian Energy Ltd.,1454.0,0.0,MEL NZ,-,Listed,Rest,Balanced,8.452662551876043e-05,meridianenergy.co.nz,Meridian Energy,,
Equity,-,Yakult Honsha Co. Ltd.,1448.0,0.0,2267 JP,-,Listed,Rest,Balanced,8.417782238732126e-05,yakult.co.jp,Yakult Honsha,,
Equity,-,"Saputo, Inc.",1437.0,0.0,SAP CN,-,Listed,Rest,Balanced,8.353834997968277e-05,saputo.com,Saputo,,
Equity,-,Z Holdings Corp.,1434.0,0.0,4689 JP,-,Listed,Rest,Balanced,8.336394841396318e-05,lycorp.co.jp,Z Holdings,,
Equity,-,Daifuku Co. Ltd.,1427.0,0.0,6383 JP,-,Listed,Rest,Balanced,8.295701142728415e-05,daifuku.com,Daifuku,,
Equity,-,Tele2 Ab,1424.0,0.0,TEL2B SS,-,Listed,Rest,Balanced,8.278260986156455e-05,tele2.com,Tele2,,
Equity,-,Alstom Sa,1417.0,0.0,ALO FP,-,Listed,Rest,Balanced,8.237567287488551e-05,alstom.com,Alstom,,
Equity,-,Horizon Oil Ltd.,1416.0,0.0,HZN AU,-,Listed,Rest,Balanced,8.231753901964564e-05,horizonoil.com.au,Horizon Oil,,
Equity,-,Bayerische Motoren Werke Ag,1403.0,0.0,BMW3 GR,-,Listed,Rest,Balanced,8.156179890152744e-05,bmw.com,BMW,,
Equity,-,Imcd Nv,1402.0,0.0,IMCD NA,-,Listed,Rest,Balanced,8.150366504628758e-05,imcdgroup.com,IMCD,,
Equity,-,Swire Pacific Ltd.,1401.0,0.0,19 HK,-,Listed,Rest,Balanced,8.144553119104771e-05,swirepacific.com,Swire Pacific,,
Equity,-,Mowi Asa,1400.0,0.0,MOWI NO,-,Listed,Rest,Balanced,8.138739733580785e-05,mowi.com,Mowi,,
Equity,-,Kajima Corp.,1397.0,0.0,1812 JP,-,Listed,Rest,Balanced,8.121299577008826e-05,kajima.co.jp,Kajima,,
Equity,-,Lotus Bakeries Nv,1379.0,0.0,LOTB BB,-,Listed,Rest,Balanced,8.016658637577074e-05,lotusbakeries.com,Lotus Bakeries,,
Equity,-,Indutrade Ab,1374.0,0.0,INDT SS,-,Listed,Rest,Balanced,7.987591709957142e-05,indutrade.se,Indutrade,,
Equity,-,Hang Seng Bank Ltd.,1368.0,0.0,11 HK,-,Listed,Rest,Balanced,7.952711396813224e-05,hangseng.com,Hang Seng Bank,,
Equity,-,Taylor Wimpey Plc,1365.0,0.0,TW LN,-,Listed,Rest,Balanced,7.935271240241265e-05,taylorwimpey.co.uk,Taylor Wimpey,,
Equity,-,Yamaha Motor Co. Ltd.,1362.0,0.0,7272 JP,-,Listed,Rest,Balanced,7.917831083669306e-05,yamaha-motor.com,Yamaha Motor,,
Equity,-,Sumitomo Realty & Development Co. Ltd.,1359.0,0.0,8830 JP,-,Listed,Rest,Balanced,7.900390927097347e-05,sumitomo-rd.co.jp,Sumitomo Realty & Development,,
Equity,-,Zealand Pharma As,1357.0,0.0,ZEAL DC,-,Listed,Rest,Balanced,7.888764156049374e-05,zealandpharma.com,Zealand Pharma,,
Equity,-,Shiseido Co. Ltd.,1351.0,0.0,4911 JP,-,Listed,Rest,Balanced,7.853883842905458e-05,shiseido.com,Shiseido,,
Equity,-,Hkt Trust & Hkt Ltd.,1349.0,0.0,6823 HK,-,Listed,Rest,Balanced,7.842257071857485e-05,hkt.com,HKT,,
Equity,-,Singapore Exchange Ltd.,1346.0,0.0,SGX SP,-,Listed,Rest,Balanced,7.824816915285526e-05,sgx.com,Singapore Exchange,,
Equity,-,Asr Nederland Nv,1345.0,0.0,ASRNL NA,-,Listed,Rest,Balanced,7.81900352976154e-05,asr.nl,a.s.r.,,
Equity,-,Monotaro Co. Ltd.,1330.0,0.0,3064 JP,-,Listed,Rest,Balanced,7.731802746901747e-05,monotaro.com,MonotaRO,,
Equity,-,Global-E Online Ltd.,1326.0,0.0,GLBE US,-,Listed,Rest,Balanced,7.7085492048058e-05,global-e.com,Global-e,,
Equity,-,Rational Ag,1318.0,0.0,RAA GR,-,Listed,Rest,Balanced,7.662042120613911e-05,rational-online.com,Rational,,
Equity,-,Concordia Financial Group Ltd.,1313.0,0.0,7186 JP,-,Listed,Rest,Balanced,7.632975192993979e-05,concordia-fg.jp,Concordia Financial Group,,
Equity,-,Toto Ltd.,1296.0,0.0,5332 JP,-,Listed,Rest,Balanced,7.534147639086211e-05,toto.com,Toto,,
Equity,-,West Fraser Timber Co. Ltd.,1295.0,0.0,WFG CN,-,Listed,Rest,Balanced,7.528334253562227e-05,westfraser.com,West Fraser Timber,,
Equity,-,Epiroc Ab,1294.0,0.0,EPIB SS,-,Listed,Rest,Balanced,7.52252086803824e-05,epiroc.com,Epiroc,,
Equity,-,Sodexo Sa,1294.0,0.0,SW FP,-,Listed,Rest,Balanced,7.52252086803824e-05,sodexo.com,Sodexo,,
Equity,-,Zensho Holdings Co. Ltd.,1292.0,0.0,7550 JP,-,Listed,Rest,Balanced,7.510894096990268e-05,zensho.co.jp,Zensho Holdings,,
Equity,-,Wise Plc,1288.0,0.0,WISE LN,-,Listed,Rest,Balanced,7.487640554894323e-05,wise.com,Wise,,
Equity,-,Knorr-Bremse Ag,1287.0,0.0,KBX GR,-,Listed,Rest,Balanced,7.481827169370336e-05,knorr-bremse.com,Knorr-Bremse,,
Equity,-,Svenska Cellulosa Ab Sca,1283.0,0.0,SCAB SS,-,Listed,Rest,Balanced,7.458573627274391e-05,sca.com,SCA,,
Equity,-,Bouygues Sa,1282.0,0.0,EN FP,-,Listed,Rest,Balanced,7.452760241750405e-05,bouygues.com,Bouygues,,
Equity,-,Aisin Corp.,1258.0,0.0,7259 JP,-,Listed,Rest,Balanced,7.313238989174734e-05,aisin.com,Aisin,,
Equity,-,Swatch Group Ag,1252.0,0.0,UHR SW,-,Listed,Rest,Balanced,7.278358676030817e-05,swatchgroup.com,Swatch Group,,
Equity,-,Randstad Nv,1251.0,0.0,RAND NA,-,Listed,Rest,Balanced,7.27254529050683e-05,randstad.com,Randstad,,
Equity,-,"Dentsu Group, Inc.",1249.0,0.0,4324 JP,-,Listed,Rest,Balanced,7.260918519458857e-05,dentsu.com,Dentsu Group,,
Equity,-,Fastighets Ab Balder,1249.0,0.0,BALDB SS,-,Listed,Rest,Balanced,7.260918519458857e-05,balder.com,Balder,,
Equity,-,Suntory Beverage & Food Ltd.,1248.0,0.0,2587 JP,-,Listed,Rest,Balanced,7.255105133934871e-05,suntory.com,Suntory Beverage & Food,,
Equity,-,Fortum Oyj,1246.0,0.0,FORTUM FH,-,Listed,Rest,Balanced,7.243478362886899e-05,fortum.com,Fortum,,
Equity,-,Sagax Ab,1242.0,0.0,SAGAB SS,-,Listed,Rest,Balanced,7.220224820790953e-05,sagax.com,Sagax,,
Equity,-,Admiral Group Plc,1236.0,0.0,ADM LN,-,Listed,Rest,Balanced,7.185344507647035e-05,admiralgroup.co.uk,Admiral Group,,
Equity,-,Skf Ab,1226.0,0.0,SKFB SS,-,Listed,Rest,Balanced,7.127210652407173e-05,skf.com,SKF,,
Equity,-,Taisei Corp.,1218.0,0.0,1801 JP,-,Listed,Rest,Balanced,7.080703568215282e-05,taisei.co.jp,Taisei,,
Equity,-,Arkema Sa,1217.0,0.0,AKE FP,-,Listed,Rest,Balanced,7.074890182691296e-05,arkema.com,Arkema,,
Equity,-,Eurofins Scientific Se,1212.0,0.0,ERF FP,-,Listed,Rest,Balanced,7.045823255071365e-05,eurofins.com,Eurofins Scientific,,
Equity,-,Nemetschek Se,1210.0,0.0,NEM GR,-,Listed,Rest,Balanced,7.034196484023394e-05,nemetschek.com,Nemetschek,,
Equity,-,Boliden Ab,1209.0,0.0,BOL SS,-,Listed,Rest,Balanced,7.028383098499406e-05,boliden.com,Boliden,,
Equity,-,Delivery Hero Se,1206.0,0.0,DHER GR,-,Listed,Rest,Balanced,7.010942941927447e-05,deliveryhero.com,Delivery Hero,,
Equity,-,Jupiter Mines Ltd.,1203.0,0.0,JMS AU,-,Listed,Rest,Balanced,6.993502785355489e-05,jupitermines.com,Jupiter Mines,,
Equity,-,Nissin Foods Holdings Co. Ltd.,1202.0,0.0,2897 JP,-,Listed,Rest,Balanced,6.987689399831503e-05,nissin.com,Nissin Foods Holdings,,
Equity,-,Norsk Hydro Asa,1200.0,0.0,NHY NO,-,Listed,Rest,Balanced,6.97606262878353e-05,hydro.com,Norsk Hydro,,
Equity,-,Open Text Corp.,1200.0,0.0,OTEX CN,-,Listed,Rest,Balanced,6.97606262878353e-05,opentext.com,OpenText,,
Equity,-,Omron Corp.,1192.0,0.0,6645 JP,-,Listed,Rest,Balanced,6.92955554459164e-05,omron.com,Omron,,
Equity,-,Jeronimo Martins Sgps Sa,1188.0,0.0,JMT PL,-,Listed,Rest,Balanced,6.906302002495694e-05,jeronimomartins.com,Jeronimo Martins,,
Equity,-,Berkeley Group Holdings Plc,1184.0,0.0,BKG LN,-,Listed,Rest,Balanced,6.883048460399749e-05,berkeleygroup.com,Berkeley Group Holdings,,
Equity,-,Rexel Sa,1179.0,0.0,RXL FP,-,Listed,Rest,Balanced,6.853981532779818e-05,rexel.com,Rexel,,
Equity,-,Swedish Orphan Biovitrum Ab,1178.0,0.0,SOBI SS,-,Listed,Rest,Balanced,6.848168147255831e-05,sobi.com,Sobi,,
Equity,-,"Toppan, Inc.",1158.0,0.0,7911 JP,-,Listed,Rest,Balanced,6.731900436776106e-05,toppan.com,Toppan,,
Equity,-,Ono Pharmaceutical Co. Ltd.,1157.0,0.0,4528 JP,-,Listed,Rest,Balanced,6.72608705125212e-05,ono.co.jp,Ono Pharmaceutical,,
Equity,-,"Zozo, Inc.",1155.0,0.0,3092 JP,-,Listed,Rest,Balanced,6.714460280204147e-05,zozo.com,Zozo,,
Equity,-,Verbund Ag,1151.0,0.0,VER AV,-,Listed,Rest,Balanced,6.691206738108202e-05,verbund.com,Verbund,,
Equity,-,Solvar Ltd.,1144.0,0.0,SVR AU,-,Listed,Rest,Balanced,6.650513039440299e-05,solvar.com.au,Solvar,,
Equity,-,Temenos Ag,1139.0,0.0,TEMN SW,-,Listed,Rest,Balanced,6.621446111820367e-05,temenos.com,Temenos,,
Equity,-,Chiba Bank Ltd.,1137.0,0.0,8331 JP,-,Listed,Rest,Balanced,6.609819340772395e-05,chibabank.co.jp,Chiba Bank,,
Equity,-,"Mitsui Chemicals, Inc.",1137.0,0.0,4183 JP,-,Listed,Rest,Balanced,6.609819340772395e-05,mitsuichemicals.com,Mitsui Chemicals,,
Equity,-,"Shizuoka Financial Group, Inc.",1128.0,0.0,5831 JP,-,Listed,Rest,Balanced,6.557498871056518e-05,shizuokabank.co.jp,Shizuoka Financial Group,,
Equity,-,Kobe Bussan Co. Ltd.,1127.0,0.0,3038 JP,-,Listed,Rest,Balanced,6.551685485532532e-05,kobebussan.co.jp,Kobe Bussan,,
Equity,-,Neste Oyj,1118.0,0.0,NESTE FH,-,Listed,Rest,Balanced,6.499365015816655e-05,neste.com,Neste,,
Equity,-,Mondi Plc,1111.0,0.0,MNDI LN,-,Listed,Rest,Balanced,6.458671317148752e-05,mondigroup.com,Mondi,,
Equity,-,Nissan Motor Co. Ltd.,1107.0,0.0,7201 JP,-,Listed,Rest,Balanced,6.435417775052807e-05,nissan-global.com,Nissan,,
Equity,-,Nippon Sanso Holdings Corp.,1101.0,0.0,4091 JP,-,Listed,Rest,Balanced,6.400537461908889e-05,nipponsanso-holdings.com,Nippon Sanso,,
Equity,-,Barry Callebaut Ag,1094.0,0.0,BARN SW,-,Listed,Rest,Balanced,6.359843763240985e-05,barry-callebaut.com,Barry Callebaut,,
Equity,-,Australian Finance Group Ltd.,1086.0,0.0,AFG AU,-,Listed,Rest,Balanced,6.313336679049094e-05,afgonline.com.au,Australian Finance Group,,
Equity,-,Metso Outotec Oyj,1086.0,0.0,METSO FH,-,Listed,Rest,Balanced,6.313336679049094e-05,mogroup.com,Metso Outotec,,
Equity,-,Nippon Paint Holdings Co. Ltd.,1073.0,0.0,4612 JP,-,Listed,Rest,Balanced,6.237762667237273e-05,nipponpaint-holdings.com,Nippon Paint,,
Equity,-,Parkland Corp.,1064.0,0.0,PKI CN,-,Listed,Rest,Balanced,6.185442197521396e-05,parkland.ca,Parkland,,
Equity,-,"Chubu Electric Power Co., Inc.",1063.0,0.0,9502 JP,-,Listed,Rest,Balanced,6.17962881199741e-05,chuden.co.jp,Chubu Electric Power,,
Equity,-,Antofagasta Plc,1057.0,0.0,ANTO LN,-,Listed,Rest,Balanced,6.144748498853492e-05,antofagasta.co.uk,Antofagasta,,
Equity,-,Leg Immobilien Se,1055.0,0.0,LEG GR,-,Listed,Rest,Balanced,6.13312172780552e-05,leg-immobilien.de,LEG Immobilien,,
Equity,-,Hargreaves Lansdown Plc,1054.0,0.0,HL LN,-,Listed,Rest,Balanced,6.127308342281535e-05,hl.co.uk,Hargreaves Lansdown,,
Equity,-,Saab Ab,1053.0,0.0,SAABB SS,-,Listed,Rest,Balanced,6.121494956757548e-05,saab.com,Saab,,
Equity,-,Sumitomo Metal Mining Co. Ltd.,1042.0,0.0,5713 JP,-,Listed,Rest,Balanced,6.0575477159936985e-05,smm.co.jp,Sumitomo Metal Mining,,
Equity,-,Alkane Resources Ltd.,1032.0,0.0,ALK AU,-,Listed,Rest,Balanced,5.999413860753836e-05,alkane.com.au,Alkane Resources,,
Equity,-,Stora Enso Oyj,1030.0,0.0,STERV FH,-,Listed,Rest,Balanced,5.987787089705863e-05,storaenso.com,Stora Enso,,
Equity,-,D'Ieteren Group,1014.0,0.0,DIE BB,-,Listed,Rest,Balanced,5.894772921322083e-05,dieterengroup.com,D'Ieteren Group,,
Equity,-,Syensqo Sa,1011.0,0.0,SYENS BB,-,Listed,Rest,Balanced,5.877332764750124e-05,syensqo.com,Syensqo,,
Equity,-,Mtr Corp. Ltd.,1006.0,0.0,66 HK,-,Listed,Rest,Balanced,5.848265837130193e-05,mtr.com.hk,MTR,,
Equity,-,Persimmon Plc,992.0,0.0,PSN LN,-,Listed,Rest,Balanced,5.7668784397943846e-05,persimmon.com,Persimmon,,
Equity,-,Dr Ing Hc F Porsche Ag,977.0,0.0,P911 GR,-,Listed,Rest,Balanced,5.679677656934591e-05,porsche.com,Porsche,,
Equity,-,"Minebea Mitsumi, Inc.",976.0,0.0,6479 JP,-,Listed,Rest,Balanced,5.6738642714106035e-05,minebeamitsumi.com,Minebea Mitsumi,,
Equity,-,Nexi Spa,967.0,0.0,NEXI IM,-,Listed,Rest,Balanced,5.6215438016947274e-05,nexi.it,Nexi,,
Equity,-,Inpost Sa,958.0,0.0,INPST NA,-,Listed,Rest,Balanced,5.569223331978851e-05,inpost.pl,InPost,,
Equity,-,Amplifon Spa,937.0,0.0,AMP IM,-,Listed,Rest,Balanced,5.4471422359751395e-05,amplifon.com,Amplifon,,
Equity,-,Bper Banca Spa,937.0,0.0,BPE IM,-,Listed,Rest,Balanced,5.4471422359751395e-05,bper.it,BPER Banca,,
Equity,-,Sartorius Stedim Biotech,934.0,0.0,DIM FP,-,Listed,Rest,Balanced,5.429702079403181e-05,sartorius.com,Sartorius Stedim Biotech,,
Equity,-,Sitc International Holdings Co. Ltd.,933.0,0.0,1308 HK,-,Listed,Rest,Balanced,5.423888693879195e-05,sitc.com,SITC International Holdings,,
Equity,-,Salmar Asa,927.0,0.0,SALM NO,-,Listed,Rest,Balanced,5.389008380735277e-05,salmar.no,Salmar,,
Equity,-,Wharf Holdings Ltd.,927.0,0.0,4 HK,-,Listed,Rest,Balanced,5.389008380735277e-05,wharfholdings.com,Wharf Holdings,,
Equity,-,Adecco Group Ag,906.0,0.0,ADEN SW,-,Listed,Rest,Balanced,5.266927284731565e-05,adeccogroup.com,Adecco Group,,
Equity,-,Yaskawa Electric Corp.,906.0,0.0,6506 JP,-,Listed,Rest,Balanced,5.266927284731565e-05,yaskawa-global.com,Yaskawa Electric,,
Equity,-,Demant As,903.0,0.0,DEMANT DC,-,Listed,Rest,Balanced,5.249487128159606e-05,demant.com,Demant,,
Equity,-,"Tokyo Electric Power Co. Holdings, Inc.",903.0,0.0,9501 JP,-,Listed,Rest,Balanced,5.249487128159606e-05,tepco.co.jp,TEPCO,,
Equity,-,Beijer Ref Ab,901.0,0.0,BEIJB SS,-,Listed,Rest,Balanced,5.237860357111634e-05,beijerref.com,Beijer Ref,,
Equity,-,Entain Plc,900.0,0.0,ENT LN,-,Listed,Rest,Balanced,5.232046971587647e-05,entain.com,Entain,,
Equity,-,Davide Campari-Milano Nv,895.0,0.0,CPR IM,-,Listed,Rest,Balanced,5.202980043967716e-05,camparigroup.com,Davide Campari-Milano,,
Equity,-,Futu Holdings Ltd.,888.0,0.0,FUTU US,-,Listed,Rest,Balanced,5.162286345299812e-05,futuholdings.com,Futu Holdings,,
Equity,-,Nexon Co. Ltd.,872.0,0.0,3659 JP,-,Listed,Rest,Balanced,5.069272176916032e-05,nexon.com,Nexon,,
Equity,-,Getinge Ab,866.0,0.0,GETIB SS,-,Listed,Rest,Balanced,5.034391863772114e-05,getinge.com,Getinge,,
Equity,-,Puma Se,861.0,0.0,PUM GR,-,Listed,Rest,Balanced,5.0053249361521825e-05,puma.com,Puma,,
Equity,-,"M3, Inc.",860.0,0.0,2413 JP,-,Listed,Rest,Balanced,4.999511550628196e-05,m3.com,M3,,
Equity,-,Kawasaki Kisen Kaisha Ltd.,857.0,0.0,9107 JP,-,Listed,Rest,Balanced,4.982071394056238e-05,kline.co.jp,K Line,,
Equity,-,Meg Energy Corp.,834.0,0.0,MEG CN,-,Listed,Rest,Balanced,4.848363527004553e-05,megenergy.com,MEG Energy,,
Equity,-,Nibe Industrier Ab,826.0,0.0,NIBEB SS,-,Listed,Rest,Balanced,4.8018564428126626e-05,nibe.eu,Nibe Industrier,,
Equity,-,Lundin Mining Corp.,810.0,0.0,LUN CN,-,Listed,Rest,Balanced,4.708842274428883e-05,lundinmining.com,Lundin Mining,,
Equity,-,Banque Cantonale Vaudoise,757.0,0.0,BCVN SW,-,Listed,Rest,Balanced,4.40073284165761e-05,bcv.com,Banque Cantonale Vaudoise,,
Equity,-,Aeroports De Paris,755.0,0.0,ADP FP,-,Listed,Rest,Balanced,4.3891060706096376e-05,groupeadp.fr,Aeroports de Paris,,
Equity,-,"Jfe Holdings, Inc.",746.0,0.0,5411 JP,-,Listed,Rest,Balanced,4.3367856008937615e-05,jfe-holdings.co.jp,JFE Holdings,,
Equity,-,Mercury Nz Ltd.,746.0,0.0,MCY NZ,-,Listed,Rest,Balanced,4.3367856008937615e-05,mercury.co.nz,Mercury NZ,,
